SCC,차종,소분류,연료,물질,연식,추가조건,배출계수,열화계수,,
7010301,승용차,중형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’15>,,0.6374*V^(-0.7666),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’15>,,0.6374*V^(-0.7666),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’15>,,4.1425E-16*V^(7.2766),Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’15>,,4.1425E-16*V^(7.2766),Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010301,승용차,중형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010401,승용차,대형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf10p_5W,,
7010401,승용차,대형,LPG,VOC,’90<,,26.532*V^(-1.0423),Tf10p_5W,,
7010301,승용차,중형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf10p_5W,,
7010401,승용차,대형,LPG,VOC,’91-’96,,26.520*V^(-1.4041),Tf10p_5W,,
7010301,승용차,중형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf10p_5W,,
7010401,승용차,대형,LPG,VOC,’97-’99,,4.7595*V^(-0.9512),Tf10p_5W,,
7010301,승용차,중형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’00-’05,,6.3668*V^(-1.2849),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’06-’07,,4.4166*V^(-1.5356),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’06-’07,,4.4166*V^(-1.5356),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_10W,,
7010301,승용차,중형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’90<,,9.3011*V^(-0.6781),Tf10p_5W,,
7010401,승용차,대형,LPG,NOx,’90<,,9.3011*V^(-0.6781),Tf10p_5W,,
7010301,승용차,중형,LPG,NOx,’91-’96,,11.287*V^(-0.7634),Tf10p_5W,,
7010401,승용차,대형,LPG,NOx,’91-’96,,11.287*V^(-0.7634),Tf10p_5W,,
7010301,승용차,중형,LPG,NOx,’97-’99,,12.562*V^(-0.8606),Tf10p_5W,,
7010401,승용차,대형,LPG,NOx,’97-’99,,12.562*V^(-0.8606),Tf10p_5W,,
7010301,승용차,중형,LPG,NOx,’00-’05,,8.8952*V^(-0.8119),Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’00-’05,,8.8952*V^(-0.8119),Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’06-’07,,2.0280*V^(-0.7978),Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’06-’07,,2.0280*V^(-0.7978),Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_10W,,
7010301,승용차,중형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_10W,,
7010401,승용차,대형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_10W,,
7010301,승용차,중형,LPG,PM10,all,,0.0002,Tf10p_10W,,
7010401,승용차,대형,LPG,PM10,all,,0.0002,Tf10p_10W,,
7010301,승용차,중형,LPG,PM10,all,,0.0005,Tf10p_10W,,
7010401,승용차,대형,LPG,PM10,all,,0.0005,Tf10p_10W,,
7010301,승용차,중형,LPG,PM25,all,,0.92*0.0002,Tf10p_10W,,
7010401,승용차,대형,LPG,PM25,all,,0.92*0.0002,Tf10p_10W,,
7010301,승용차,중형,LPG,PM25,all,,0.92*0.0005,Tf10p_10W,,
7010401,승용차,대형,LPG,PM25,all,,0.92*0.0005,Tf10p_10W,,
7020101,택시,소형,LPG,CO,’99<,,350.12*V^(-1.2852),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’99<,,350.12*V^(-1.2852),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’99<,,350.12*V^(-1.2852),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’00-’02,,53.445*V^(-0.8327),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’00-’02,,53.445*V^(-0.8327),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’00-’02,,53.445*V^(-0.8327),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’03-’05,,13.380*V^(-0.5948),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’03-’05,,13.380*V^(-0.5948),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’03-’05,,13.380*V^(-0.5948),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’06-’07,,46.661*V^(-0.9760),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’06-’07,,46.661*V^(-0.9760),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’06-’07,,46.661*V^(-0.9760),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’08,,0.7693*V^(-0.7666),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’08,,0.7693*V^(-0.7666),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’08,,0.7693*V^(-0.7666),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’08,,5.0000E-16*V^(7.2766),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’08,,5.0000E-16*V^(7.2766),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’08,,5.0000E-16*V^(7.2766),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’09-’11,,0.7059*V^(-0.7666),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’09-’11,,4.5878E-16*V^(7.2766),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’12-’13,,0.6830*V^(-0.7666),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’12-’13,,4.4393E-16*V^(7.2766),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’14,,0.6602*V^(-0.7666),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’14,,4.2909E-16*V^(7.2766),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’15,,0.6374*V^(-0.7666),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’15,,0.6374*V^(-0.7666),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’15,,0.6374*V^(-0.7666),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’15,,4.1425E-16*V^(7.2766),Tf10p_3W,,
7020201,택시,중형,LPG,CO,’15,,4.1425E-16*V^(7.2766),Tf10p_3W,,
7020301,택시,대형,LPG,CO,’15,,4.1425E-16*V^(7.2766),Tf10p_3W,,
7020101,택시,소형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020201,택시,중형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020301,택시,대형,LPG,CO,’16,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020101,택시,소형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020201,택시,중형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020301,택시,대형,LPG,CO,’17,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020101,택시,소형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020201,택시,중형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020301,택시,대형,LPG,CO,’18>,,2.9500E-05*V^2-3.2721E-03*V+2.2115E-01,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’99<,,45.157*V^(-1.2485),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’99<,,45.157*V^(-1.2485),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’99<,,45.157*V^(-1.2485),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’00-’02,,13.598*V^(-1.1951),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’00-’02,,13.598*V^(-1.1951),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’00-’02,,13.598*V^(-1.1951),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’03-’05,,6.3304*V^(-1.2443),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’03-’05,,6.3304*V^(-1.2443),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’03-’05,,6.3304*V^(-1.2443),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’06-’07,,3.1096*V^(-1.1486),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’06-’07,,3.1096*V^(-1.1486),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’06-’07,,3.1096*V^(-1.1486),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’08,,0.1063*V^(-1.0745),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’08,,1.0000E-15*V^(6.2696),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’09-’11,,0.0974*V^(-1.0745),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’09-’11,,9.1667E-16*V^(6.2696),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’12-’13,,0.0943*V^(-1.0745),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’12-’13,,8.8667E-16*V^(6.2696),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’14,,0.0911*V^(-1.0745),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’14,,8.5667E-16*V^(6.2696),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’15,,0.0879*V^(-1.0745),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’15,,8.2667E-16*V^(6.2696),Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’16,,5.7153E-02*V^-1.0656E+00,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’16,,1.4308E-06*V^2-1.3307E-04*V+3.2987E-03,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’17,,6.2620E-02*V^-1.1016E+00,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’17,,1.3125E-06*V^2-1.2579E-04*V+3.3016E-03,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’18>,,6.7287E-02*V^-1.1300E+00,Tf10p_3W,,
7020101,택시,소형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_3W,,
7020201,택시,중형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_3W,,
7020301,택시,대형,LPG,VOC,’18>,,1.2232E-06*V^2-1.2029E-04*V+3.3037E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’99<,,3.9363*V^(-0.5648),Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’99<,,3.9363*V^(-0.5648),Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’99<,,3.9363*V^(-0.5648),Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’00-’02,,4.8692*V^(-0.7475),Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’00-’02,,4.8692*V^(-0.7475),Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’00-’02,,4.8692*V^(-0.7475),Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’03-’05,,2.2994*V^(-0.6773),Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’03-’05,,2.2994*V^(-0.6773),Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’03-’05,,2.2994*V^(-0.6773),Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’06-’07,,3.1607*V^(-0.5998),Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’06-’07,,3.1607*V^(-0.5998),Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’06-’07,,3.1607*V^(-0.5998),Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’08,,-4.0000E-06*V^2+6.0000E-04*V+5.5000E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’09-’11,,-3.7333E-06*V^2+5.6000E-04*V+5.1333E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’12-’13,,-3.6373E-06*V^2+5.4560E-04*V+5.0013E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’14,,-3.5413E-06*V^2+5.3120E-04*V+4.8693E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’15,,-3.4453E-06*V^2+5.1680E-04*V+4.7373E-03,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’16,,5.5718E-07*V^2-1.4999E-04*V+1.3699E-02,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’17,,5.7226E-07*V^2-1.4891E-04*V+1.3178E-02,Tf10p_3W,,
7020101,택시,소형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_3W,,
7020201,택시,중형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_3W,,
7020301,택시,대형,LPG,NOx,’18>,,5.8363E-07*V^2-1.4810E-04*V+1.2786E-02,Tf10p_3W,,
7020101,택시,소형,LPG,PM10,all,,0.0002,Tf10p_3W,,
7020201,택시,중형,LPG,PM10,all,,0.0002,Tf10p_3W,,
7020301,택시,대형,LPG,PM10,all,,0.0002,Tf10p_3W,,
7020101,택시,소형,LPG,PM10,all,,0.0005,Tf10p_3W,,
7020201,택시,중형,LPG,PM10,all,,0.0005,Tf10p_3W,,
7020301,택시,대형,LPG,PM10,all,,0.0005,Tf10p_3W,,
7020101,택시,소형,LPG,PM25,all,,0.92*0.0002,Tf10p_3W,,
7020201,택시,중형,LPG,PM25,all,,0.92*0.0002,Tf10p_3W,,
7020301,택시,대형,LPG,PM25,all,,0.92*0.0002,Tf10p_3W,,
7020101,택시,소형,LPG,PM25,all,,0.92*0.0005,Tf10p_3W,,
7020201,택시,중형,LPG,PM25,all,,0.92*0.0005,Tf10p_3W,,
7020301,택시,대형,LPG,PM25,all,,0.92*0.0005,Tf10p_3W,,
7030401,승합차,대형,경유,CO,’08-’10.9,,6.8493*V^(-0.6506),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’08-’10.9,,6.8493*V^(-0.6506),Tf5p_5W,,
7030401,승합차,대형,경유,CO,’10.10-’14,,5.4607*V^(-0.2990),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’10.10-’14,,5.4607*V^(-0.2990),Tf5p_5W,,
7030401,승합차,대형,경유,CO,’15>,,11.4415*V^(-0.8036),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’15>,,4.3762*V^(-0.4550),Tf5p_5W,,
7030401,승합차,대형,경유,VOC,’95<,,6.1146*V^(-0.4979),Tf5p_3W,,
7050401,화물차,대형,경유,CO,’95<,,15.75*V^(-0.582),Tf5p_5W,,
